afla	afum	anid	anig	myID
F9C07_2281825	Afu4g09040	AN1631	An04g03940	myID3132
F9C07_2149822	Afu4g09050	AN1632	An04g03950	myID3133
F9C07_4797	Afu4g09060	AN11886	An04g03960	myID3134
F9C07_1391407	Afu4g09070	AN11885	An04g03970	myID3135
F9C07_1391405	Afu4g09080	AN1652	An04g03980	myID3136
F9C07_2281831	Afu4g09090	AN1639	An04g04040	myID3137
F9C07_4802	Afu4g09100	AN10224	An04g04050	myID3138
F9C07_2281833	Afu4g09110	AN10220	An04g04060	myID3139
F9C07_2281812	Afu4g09120	AN1629	An04g04100	myID3140
F9C07_4771	Afu4g09190	AN1614	An04g04210	myID3141
F9C07_1390452	Afu4g09200	AN1613	An04g04230	myID3142
F9C07_2149740	Afu4g09210	AN1612	An04g04240	myID3143
F9C07_4760	Afu4g09220	AN1611	An04g04270	myID3144
F9C07_4757	Afu4g09250	AN1608	An04g04280	myID3145
F9C07_4744	Afu4g09340	AN11882	An04g08210	myID3146
F9C07_4747	Afu4g09360	AN1624	An04g08190	myID3147
F9C07_1926	Afu4g09590	AN1828	An04g07540	myID3148
F9C07_2081153	Afu4g09600	AN1827	An04g07530	myID3149
F9C07_1932	Afu4g09630	AN1842	An04g07480	myID3150
F9C07_1935	Afu4g09650	AN1844	An04g07460	myID3151
F9C07_1938	Afu4g09660	AN1845	An04g07440	myID3152
F9C07_1941	Afu4g09700	AN1847	An04g07430	myID3153
F9C07_2278266	Afu4g09710	AN1848	An04g07400	myID3154
F9C07_1345525	Afu4g09730	AN1850	An04g07380	myID3155
F9C07_1950	Afu4g09740	AN1851	An04g07340	myID3156
F9C07_2278263	Afu4g09750	AN2057	An04g07330	myID3157
F9C07_1345070	Afu4g09770	AN2059	An04g07320	myID3158
F9C07_2056731	Afu4g09790	AN1862	An04g07280	myID3159
F9C07_2226621	Afu4g09800	AN1861	An04g07270	myID3160
F9C07_1957	Afu4g09810	AN1860	An04g07260	myID3161
F9C07_1958	Afu4g09820	AN1859	An04g07250	myID3162
F9C07_1959	Afu4g09830	AN1858	An04g07210	myID3163
F9C07_1960	Afu4g09840	AN1857	An04g07200	myID3164
F9C07_2226615	Afu4g09870	AN11317	An04g07180	myID3165
F9C07_2278254	Afu4g09880	AN1856	An04g07170	myID3166
F9C07_1963	Afu4g09890	AN1855	An04g07160	myID3167
F9C07_2226613	Afu4g09910	AN1854	An04g07130	myID3168
F9C07_1966	Afu4g09950	AN2056	An04g07080	myID3169
F9C07_1967	Afu4g09960	AN2055	An04g07090	myID3170
F9C07_1343170	Afu4g09970	AN2054	An04g07100	myID3171
F9C07_1344175	Afu4g09990	AN2053	An04g07070	myID3172
F9C07_2278244	Afu4g10000	AN2052	An04g07060	myID3173
F9C07_2278243	Afu4g10010	AN2051	An04g07050	myID3174
F9C07_2278242	Afu4g10020	AN2050	An04g07040	myID3175
F9C07_2054308	Afu4g10030	AN2049	An04g07030	myID3176
F9C07_1976	Afu4g10040	AN2048	An04g07020	myID3177
F9C07_1977	Afu4g10050	AN2047	An04g07010	myID3178
F9C07_1978	Afu4g10060	AN2046	An04g07000	myID3179
F9C07_1979	Afu4g10070	AN2045	An04g06990	myID3180
F9C07_2198717	Afu4g10080	AN2044	An04g06980	myID3181
F9C07_1981	Afu4g10090	AN2043	An04g06970	myID3182
F9C07_2132562	Afu4g10100	AN2042	An04g06960	myID3183
F9C07_2100668	Afu4g10110	AN2020	An04g06950	myID3184
F9C07_1990	Afu4g10150	AN2017	An04g06920	myID3185
F9C07_2253245	Afu4g10160	AN2016	An04g06910	myID3186
F9C07_1992	Afu4g10170	AN2015	An04g06900	myID3187
F9C07_1994	Afu4g10180	AN2014	An04g06890	myID3188
F9C07_1995	Afu4g10190	AN2013	An04g06880	myID3189
F9C07_1998	Afu4g10200	AN2012	An04g06870	myID3190
F9C07_1999	Afu4g10210	AN2011	An04g06840	myID3191
F9C07_2278219	Afu4g10220	AN2009	An04g06690	myID3192
F9C07_2132427	Afu4g10230	AN2008	An04g06680	myID3193
F9C07_2132425	Afu4g10240	AN2007	An04g06670	myID3194
F9C07_2002	Afu4g10260	AN2006	An04g06660	myID3195
F9C07_2004	Afu4g10280	AN2005	An04g06570	myID3196
F9C07_2005	Afu4g10290	AN2004	An04g06580	myID3197
F9C07_2006	Afu4g10310	AN10250	An04g06590	myID3198
F9C07_2007	Afu4g10320	AN10252	An04g06600	myID3199
F9C07_1336826	Afu4g10330	AN2002	An04g06620	myID3200
F9C07_1337098	Afu4g10340	AN2001	An04g06640	myID3201
F9C07_2013	Afu4g10350	AN2000	An04g06510	myID3202
F9C07_2132365	Afu4g10360	AN10251	An04g06500	myID3203
F9C07_2278205	Afu4g10370	AN1999	An04g06490	myID3204
F9C07_2016	Afu4g10380	AN1997	An04g06430	myID3205
F9C07_1337004	Afu4g10390	AN1996	An04g06420	myID3206
F9C07_2132340	Afu4g10400	AN1995	An04g06400	myID3207
F9C07_2022	Afu4g10410	AN1993	An04g06380	myID3208
F9C07_2278197	Afu4g10420	AN1992	An04g06370	myID3209
F9C07_2024	Afu4g10430	AN10249	An04g06320	myID3210
F9C07_2025	Afu4g10440	AN10255	An04g06310	myID3211
F9C07_2028	Afu4g10460	AN1990	An04g06210	myID3212
F9C07_2278192	Afu4g10470	AN1989	An04g06200	myID3213
F9C07_2030	Afu4g10480	AN12319	An04g06190	myID3214
F9C07_2278190	Afu4g10490	AN1988	An04g06180	myID3215
F9C07_2032	Afu4g10500	AN1987	An04g06170	myID3216
F9C07_2033	Afu4g10510	AN1986	An04g06160	myID3217
F9C07_1335910	Afu4g10530	AN10254	An04g06150	myID3218
F9C07_2054334	Afu4g10540	AN1984	An04g06140	myID3219
F9C07_2278185	Afu4g10550	AN1983	An04g06120	myID3220
F9C07_2100622	Afu4g10570	AN1982	An04g06100	myID3221
F9C07_2226544	Afu4g10580	AN1981	An04g06090	myID3222
F9C07_1334678	Afu4g10600	AN1980	An04g06080	myID3223
F9C07_2041	Afu4g10610	AN1979	An04g06070	myID3224
F9C07_2042	Afu4g10630	AN10253	An04g06060	myID3225
F9C07_2226540	Afu4g10650	AN1977	An04g06050	myID3226
F9C07_2044	Afu4g10660	AN1976	An04g06040	myID3227
F9C07_2226538	Afu4g10680	AN1975	An04g06030	myID3228
F9C07_2046	Afu4g10690	AN10237	An04g06020	myID3229
F9C07_1334688	Afu4g10700	AN10241	An04g05990	myID3230
F9C07_2048	Afu4g10710	AN1973	An04g05980	myID3231
F9C07_1334690	Afu4g10720	AN1972	An04g05970	myID3232
F9C07_2050	Afu4g10730	AN1971	An04g05960	myID3233
F9C07_2278173	Afu4g10740	AN1970	An04g05950	myID3234
F9C07_2278172	Afu4g10750	AN1969	An04g05940	myID3235
F9C07_2226530	Afu4g10760	AN1968	An04g05930	myID3236
F9C07_2054	Afu4g10770	AN1967	An04g05880	myID3237
F9C07_2278169	Afu4g10780	AN1966	An04g05870	myID3238
F9C07_2057	Afu4g10790	AN1965	An04g05860	myID3239
F9C07_2278168	Afu4g10800	AN1964	An04g05850	myID3240
F9C07_1334781	Afu4g10810	AN1963	An04g05840	myID3241
F9C07_2278167	Afu4g10820	AN1962	An04g05820	myID3242
F9C07_2132211	Afu4g10830	AN11804	An04g05810	myID3243
F9C07_2063	Afu4g10840	AN11803	An04g05800	myID3244
F9C07_2132200	Afu4g10860	AN1959	An04g05790	myID3245
F9C07_2278160	Afu4g10910	AN5640	An04g05760	myID3246
F9C07_1333389	Afu4g10920	AN11487	An04g05750	myID3247
F9C07_2068	Afu4g10930	AN10723	An04g05740	myID3248
F9C07_1333392	Afu4g10940	AN10700	An04g05730	myID3249
F9C07_2070	Afu4g10950	AN5646	An04g05720	myID3250
F9C07_1333502	Afu4g10960	AN5647	An04g05710	myID3251
F9C07_2072	Afu4g10970	AN5648	An04g05700	myID3252
F9C07_2073	Afu4g10990	AN5633	An04g05680	myID3253
F9C07_2074	Afu4g11000	AN5632	An04g05670	myID3254
F9C07_2132147	Afu4g11012	AN5631	An04g05660	myID3255
F9C07_2100587	Afu4g11040	AN5630	An04g05650	myID3256
F9C07_2078	Afu4g11050	AN5629	An04g05640	myID3257
F9C07_2278151	Afu4g11070	AN5627	An04g05630	myID3258
F9C07_2278148	Afu4g11080	AN5626	An04g05620	myID3259
F9C07_2084	Afu4g11100	AN5625	An04g05590	myID3260
F9C07_2055353	Afu4g11110	AN5624	An04g05580	myID3261
F9C07_2278143	Afu4g11130	AN5621	An04g05550	myID3262
F9C07_1328028	Afu4g11140	AN5620	An04g05540	myID3263
F9C07_2089	Afu4g11150	AN5619	An04g05530	myID3264
F9C07_2090	Afu4g11160	AN5618	An04g05510	myID3265
F9C07_2091	Afu4g11180	AN5617	An04g05500	myID3266
F9C07_1327968	Afu4g11190	AN5616	An04g05490	myID3267
F9C07_2054677	Afu4g11200	AN5615	An04g05480	myID3268
F9C07_2094	Afu4g11210	AN5614	An04g05460	myID3269
F9C07_2226495	Afu4g11220	AN5613	An04g05440	myID3270
F9C07_2096	Afu4g11230	AN5612	An04g05430	myID3271
F9C07_2132103	Afu4g11240	AN5610	An04g05420	myID3272
F9C07_2056108	Afu4g11270	AN9473	An04g05360	myID3273
F9C07_2104	Afu4g11290	AN5607	An04g05320	myID3274
F9C07_2278131	Afu4g11300	AN5606	An04g05310	myID3275
F9C07_2106	Afu4g11310	AN5604	An04g05300	myID3276
F9C07_2278129	Afu4g11320	AN5603	An04g05280	myID3277
F9C07_2100563	Afu4g11330	AN5602	An04g05270	myID3278
F9C07_2278127	Afu4g11340	AN5601	An04g05260	myID3279
F9C07_2278126	Afu4g11350	AN5600	An04g05250	myID3280
F9C07_2132043	Afu4g11380	AN5598	An04g05230	myID3281
F9C07_2114	Afu4g11390	AN5597	An04g05220	myID3282
F9C07_2115	Afu4g11400	AN5596	An04g05210	myID3283
F9C07_1328288	Afu4g11420	AN5594	An04g05190	myID3284
F9C07_1328723	Afu4g11440	AN5593	An04g05180	myID3285
F9C07_2278120	Afu4g11450	AN5592	An04g05150	myID3286
F9C07_2278119	Afu4g11460	AN5591	An04g05130	myID3287
F9C07_2120	Afu4g11477	AN5581	An04g05110	myID3288
F9C07_2124	Afu4g11500	AN5585	An04g05000	myID3289
F9C07_2125	Afu4g11510	AN5586	An04g04990	myID3290
F9C07_2278113	Afu4g11520	AN5587	An04g04980	myID3291
F9C07_2278112	Afu4g11530	AN5588	An04g04970	myID3292
F9C07_2128	Afu4g11540	AN5589	An04g04890	myID3293
F9C07_2278110	Afu4g11550	AN5580	An04g04940	myID3294
F9C07_2278108	Afu4g11560	AN5579	An04g04950	myID3295
F9C07_2278107	Afu4g11570	AN5578	An04g04880	myID3296
F9C07_2278106	Afu4g11590	AN5576	An04g04860	myID3297
F9C07_2278102	Afu4g11620	AN5574	An04g04840	myID3298
F9C07_2138	Afu4g11630	AN5573	An04g04730	myID3299
F9C07_2139	Afu4g11640	AN5572	An04g04740	myID3300
F9C07_2238976	Afu4g11650	AN5571	An04g04750	myID3301
F9C07_2278099	Afu4g11660	AN5570	An04g04770	myID3302
F9C07_2278098	Afu4g11690	AN5569	An04g04810	myID3303
F9C07_2278096	Afu4g11700	AN5568	An04g04540	myID3304
F9C07_2147	Afu4g11720	AN5564	An01g06960	myID3305
F9C07_2148	Afu4g11730	AN5563	An01g06970	myID3306
F9C07_2150	Afu4g11740	AN10694	An01g06990	myID3307
F9C07_2151	Afu4g11750	AN10696	An01g07080	myID3308
F9C07_2152	Afu4g11760	AN5561	An01g07090	myID3309
F9C07_2226439	Afu4g11810	AN10678	An01g07060	myID3310
F9C07_2278085	Afu4g11820	AN5536	An01g07050	myID3311
F9C07_2159	Afu4g11830	AN5535	An01g07040	myID3312
F9C07_2160	Afu4g11840	AN5534	An01g07030	myID3313
F9C07_2226435	Afu4g11850	AN5533	An01g07025	myID3314
F9C07_2163	Afu4g11860	AN5532	An01g07010	myID3315
F9C07_2278080	Afu4g11870	AN5531	An01g07160	myID3316
F9C07_2165	Afu4g11880	AN5530	An01g07170	myID3317
F9C07_2166	Afu4g11890	AN5529	An01g07180	myID3318
F9C07_2168	Afu4g11910	AN3628	An01g07200	myID3319
F9C07_2169	Afu4g11920	AN11718	An01g07210	myID3320
F9C07_2170	Afu4g11930	AN3629	An01g07220	myID3321
F9C07_2226425	Afu4g11960	AN3632	An01g07240	myID3322
F9C07_2226417	Afu4g11970	AN11406	An01g07250	myID3323
F9C07_2181	Afu4g11980	AN3634	An01g07260	myID3324
F9C07_2182	Afu4g11990	AN3635	An01g07270	myID3325
F9C07_2131717	Afu4g12000	AN3636	An01g07280	myID3326
F9C07_2188	Afu4g12050	AN3641	An01g07300	myID3327
F9C07_2278060	Afu4g12060	AN3642	An01g07320	myID3328
F9C07_2054227	Afu4g12070	AN3643	An01g07330	myID3329
F9C07_2226406	Afu4g12080	AN3644	An01g07350	myID3330
F9C07_1323132	Afu4g12090	AN3645	An01g07360	myID3331
F9C07_2193	Afu4g12100	AN3646	An01g07370	myID3332
F9C07_1322975	Afu4g12110	AN10433	An01g07380	myID3333
F9C07_2195	Afu4g12120	AN10449	An01g07390	myID3334
F9C07_2196	Afu4g12140	AN10450	An01g07400	myID3335
F9C07_2197	Afu4g12150	AN11720	An01g07410	myID3336
F9C07_1323255	Afu4g12160	AN3648	An01g07420	myID3337
F9C07_2278051	Afu4g12170	AN3649	An01g07430	myID3338
F9C07_2278050	Afu4g12180	AN3650	An01g07447	myID3339
F9C07_1145913	Afu4g12190	AN3651	An01g07460	myID3340
F9C07_1145901	Afu4g12200	AN3652	An01g07470	myID3341
F9C07_1145905	Afu4g12210	AN11721	An01g07490	myID3342
F9C07_11046	Afu4g12220	AN3655	An01g07500	myID3343
F9C07_2280081	Afu4g12240	AN3656	An01g07510	myID3344
F9C07_2280080	Afu4g12250	AN3657	An01g07520	myID3345
F9C07_11043	Afu4g12260	AN3658	An01g07530	myID3346
F9C07_1145602	Afu4g12270	AN3659	An01g07550	myID3347
F9C07_11041	Afu4g12280	AN10451	An01g07580	myID3348
F9C07_1145664	Afu4g12290	AN11722	An01g07590	myID3349
F9C07_2141529	Afu4g12310	AN10434	An01g07600	myID3350
F9C07_2228668	Afu4g12320	AN3661	An01g07625	myID3351
F9C07_1145622	Afu4g12330	AN10452	An01g07640	myID3352
F9C07_11034	Afu4g12340	AN3663	An01g07650	myID3353
F9C07_2280069	Afu4g12350	AN3664	An01g07660	myID3354
F9C07_11029	Afu4g12360	AN3673	An01g07750	myID3355
F9C07_1145312	Afu4g12370	AN3671	An01g07770	myID3356
F9C07_11026	Afu4g12380	AN3670	An01g07790	myID3357
F9C07_11025	Afu4g12390	AN3669	An01g07810	myID3358
F9C07_2280060	Afu4g12400	AN3668	An01g07820	myID3359
F9C07_2280059	Afu4g12410	AN3667	An01g07830	myID3360
F9C07_1143772	Afu4g12430	AN3666	An01g07850	myID3361
F9C07_1143848	Afu4g12440	AN3665	An01g07860	myID3362
F9C07_11019	Afu4g12450	AN3674	An01g07870	myID3363
F9C07_2209660	Afu4g12470	AN3675	An01g07900	myID3364
F9C07_1143728	Afu4g12480	AN3677	An01g07910	myID3365
F9C07_11015	Afu4g12490	AN3678	An01g07920	myID3366
F9C07_11013	Afu4g12500	AN3680	An01g07980	myID3367
F9C07_11010	Afu4g12530	AN3681	An01g08010	myID3368
F9C07_2141934	Afu4g12550	AN10436	An01g08040	myID3369
F9C07_2280149	Afu4g12560	AN3683	An01g08050	myID3370
F9C07_1153812	Afu4g12570	AN3684	An01g08060	myID3371
F9C07_11127	Afu4g12590	AN3627	An01g08080	myID3372
F9C07_11128	Afu4g12600	AN3626	An01g08090	myID3373
F9C07_11129	Afu4g12610	AN3625	An01g08100	myID3374
F9C07_11130	Afu4g12620	AN3624	An01g08110	myID3375
F9C07_11131	Afu4g12630	AN3623	An01g08120	myID3376
F9C07_1153971	Afu4g12640	AN3622	An01g08130	myID3377
F9C07_11133	Afu4g12650	AN3621	An01g08160	myID3378
F9C07_11134	Afu4g12670	AN3620	An01g08170	myID3379
F9C07_11161	Afu4g12680	AN3619	An01g08180	myID3380
F9C07_2228791	Afu4g12690	AN3607	An01g08210	myID3381
F9C07_11155	Afu4g12740	AN3603	An01g08230	myID3382
F9C07_11154	Afu4g12750	AN3602	An01g08240	myID3383
F9C07_11153	Afu4g12760	AN3600	An01g08280	myID3384
F9C07_2228783	Afu4g12770	AN11716	An01g08290	myID3385
F9C07_2142051	Afu4g12780	AN3599	An01g08300	myID3386
F9C07_2059726	Afu4g12790	AN3597	An01g08310	myID3387
F9C07_11149	Afu4g12800	AN3596	An01g08380	myID3388
F9C07_11148	Afu4g12810	AN3595	An01g08390	myID3389
F9C07_2280165	Afu4g12830	AN3594	An01g08400	myID3390
F9C07_11146	Afu4g12840	AN3593	An01g08410	myID3391
F9C07_2280164	Afu4g12850	AN3592	An01g08420	myID3392
F9C07_2280163	Afu4g12870	AN3591	An01g08430	myID3393
F9C07_11143	Afu4g12880	AN3590	An01g08440	myID3394
F9C07_11142	Afu4g12890	AN3589	An01g08450	myID3395
F9C07_11141	Afu4g12900	AN3588	An01g08460	myID3396
F9C07_11139	Afu4g12910	AN3587	An01g08470	myID3397
F9C07_11163	Afu4g12930	AN3586	An01g08500	myID3398
F9C07_11164	Afu4g12940	AN3585	An01g08510	myID3399
F9C07_11165	Afu4g12950	AN3584	An01g08520	myID3400
F9C07_11166	Afu4g12970	AN3583	An01g08530	myID3401
F9C07_11167	Afu4g12980	AN3582	An01g08560	myID3402
F9C07_2280183	Afu4g12990	AN3581	An01g08570	myID3403
F9C07_11169	Afu4g13000	AN3580	An01g08580	myID3404
F9C07_2061944	Afu4g13010	AN3579	An01g08590	myID3405
F9C07_11171	Afu4g13020	AN3578	An01g08600	myID3406
F9C07_11172	Afu4g13030	AN3577	An01g08610	myID3407
F9C07_11173	Afu4g13040	AN3576	An01g08620	myID3408
F9C07_2250880	Afu4g13060	AN4133	An01g08710	myID3409
F9C07_11180	Afu4g13080	AN4148	An01g08780	myID3410
F9C07_11183	Afu4g13090	AN4150	An01g08790	myID3411
F9C07_2280198	Afu4g13120	AN4159	An01g08800	myID3412
F9C07_1162065	Afu4g13130	AN4160	An01g08820	myID3413
F9C07_11186	Afu4g13140	AN10510	An01g08830	myID3414
F9C07_1162023	Afu4g13150	AN4161	An01g08840	myID3415
F9C07_11189	Afu4g13170	AN4163	An01g08850	myID3416
F9C07_11190	Afu4g13180	AN4164	An01g08860	myID3417
F9C07_2280203	Afu4g13190	AN4165	An01g08870	myID3418
F9C07_11192	Afu4g13200	AN1940	An01g08880	myID3419
F9C07_11193	Afu4g13210	AN1939	An01g08890	myID3420
F9C07_11194	Afu4g13230	AN1937	An01g08900	myID3421
F9C07_11195	Afu4g13240	AN1936	An01g08910	myID3422
F9C07_1162398	Afu4g13250	AN1935	An01g08920	myID3423
F9C07_2142195	Afu4g13260	AN1934	An01g08930	myID3424
F9C07_11198	Afu4g13270	AN1933	An01g08980	myID3425
F9C07_1162282	Afu4g13280	AN1944	An01g08990	myID3426
F9C07_11201	Afu4g13290	AN1945	An01g09000	myID3427
F9C07_2228834	Afu4g13300	AN1946	An01g09010	myID3428
F9C07_11207	Afu4g13310	AN1947	An01g09020	myID3429
F9C07_2228836	Afu4g13320	AN1948	An01g09030	myID3430
F9C07_11212	Afu4g13330	AN1949	An01g09040	myID3431
F9C07_2142247	Afu4g13340	AN1950	An01g09050	myID3432
F9C07_2250906	Afu4g13350	AN1951	An01g09060	myID3433
F9C07_11216	Afu4g13380	AN1952	An01g09090	myID3434
F9C07_11217	Afu4g13390	AN1953	An01g09100	myID3435
F9C07_11218	Afu4g13400	AN11802	An01g09110	myID3436
F9C07_2280225	Afu4g13410	AN1954	An01g09120	myID3437
F9C07_11220	Afu4g13430	AN1955	An01g09140	myID3438
F9C07_2280226	Afu4g13440	AN1956	An01g09160	myID3439
F9C07_11222	Afu4g13450	AN1957	An01g09170	myID3440
F9C07_2280230	Afu4g13460	AN5643	An01g09180	myID3441
F9C07_11226	Afu4g13470	AN5642	An01g09190	myID3442
F9C07_11228	Afu4g13490	AN5641	An01g09210	myID3443
F9C07_11229	Afu4g13500	AN5644	An01g09260	myID3444
F9C07_2280236	Afu4g13510	AN5634	An01g09270	myID3445
F9C07_11234	Afu4g13530	AN5635	An01g09290	myID3446
F9C07_2280238	Afu4g13540	AN5636	An01g09300	myID3447
F9C07_2142307	Afu4g13550	AN5637	An01g09310	myID3448
F9C07_2060701	Afu4g13560	AN5638	An01g09320	myID3449
F9C07_2228862	Afu4g13580	AN5658	An01g09390	myID3450
F9C07_11239	Afu4g13590	AN5657	An01g09400	myID3451
F9C07_2280243	Afu4g13600	AN5659	An01g09410	myID3452
F9C07_11237	Afu4g13630	AN5649	An01g09380	myID3453
F9C07_11236	Afu4g13660	AN5656	An01g09350	myID3454
F9C07_11242	Afu4g13670	AN5660	An01g09460	myID3455
F9C07_11244	Afu4g13680	AN10701	An01g09480	myID3456
F9C07_11245	Afu4g13690	AN10712	An01g09490	myID3457
F9C07_11246	Afu4g13700	AN5662	An01g09500	myID3458
F9C07_1168165	Afu4g13710	AN5663	An01g09510	myID3459
F9C07_11248	Afu4g13720	AN5666	An01g09520	myID3460
F9C07_11249	Afu4g13730	AN5667	An06g01350	myID3461
F9C07_11250	Afu4g13740	AN5668	An06g01360	myID3462
F9C07_2069630	Afu5g01350	AN8083	An16g00800	myID3463
F9C07_1526744	Afu5g01440	AN8080	An16g00920	myID3464
F9C07_2133117	Afu5g01700	AN8079	An16g01020	myID3465
F9C07_1851	Afu5g01710	AN8078	An16g01030	myID3466
F9C07_2226710	Afu5g01730	AN8076	An16g01470	myID3467
F9C07_1861	Afu5g01740	AN8075	An16g01480	myID3468
F9C07_1862	Afu5g01750	AN8074	An16g01490	myID3469
F9C07_1863	Afu5g01760	AN8073	An16g01500	myID3470
F9C07_2278342	Afu5g01770	AN8072	An16g01510	myID3471
F9C07_1865	Afu5g01780	AN8071	An16g01520	myID3472
F9C07_1867	Afu5g01810	AN8070	An16g01530	myID3473
F9C07_1868	Afu5g01820	AN8069	An16g01540	myID3474
F9C07_1351024	Afu5g01840	AN8067	An16g01550	myID3475
F9C07_1870	Afu5g01850	AN8066	An16g01560	myID3476
F9C07_1871	Afu5g01860	AN8065	An16g01570	myID3477
F9C07_1351174	Afu5g01870	AN8064	An16g01580	myID3478
F9C07_2278333	Afu5g01880	AN8063	An16g01730	myID3479
F9C07_1878	Afu5g01890	AN8061	An16g01750	myID3480
F9C07_1879	Afu5g01900	AN8035	An16g01760	myID3481
F9C07_1880	Afu5g01910	AN8036	An16g01770	myID3482
F9C07_1882	Afu5g01920	AN8037	An16g01780	myID3483
F9C07_1883	Afu5g01940	AN8038	An16g01800	myID3484
F9C07_1349543	Afu5g01950	AN8039	An16g01810	myID3485
F9C07_2100761	Afu5g01960	AN8040	An16g01820	myID3486
F9C07_2278321	Afu5g01970	AN8041	An16g01830	myID3487
F9C07_2278320	Afu5g01980	AN8042	An16g01840	myID3488
F9C07_1889	Afu5g01990	AN8043	An16g01850	myID3489
F9C07_1893	Afu5g02010	AN8044	An16g01860	myID3490
F9C07_1894	Afu5g02030	AN8045	An16g01870	myID3491
F9C07_1891	Afu5g02050	AN11033	An16g01890	myID3492
F9C07_1890	Afu5g02060	AN11040	An02g11230	myID3493
F9C07_1896	Afu5g02070	AN8048	An02g11210	myID3494
F9C07_1897	Afu5g02080	AN8049	An02g11200	myID3495
F9C07_1898	Afu5g02090	AN8050	An02g11190	myID3496
F9C07_1901	Afu5g02110	AN11039	An02g11170	myID3497
F9C07_1905	Afu5g02120	AN8051	An02g11160	myID3498
F9C07_2283928	Afu5g02140	AN8053	An02g10810	myID3499
F9C07_2283926	Afu5g02150	AN8054	An02g10790	myID3500
F9C07_2283925	Afu5g02160	AN8055	An02g10780	myID3501
F9C07_2283924	Afu5g02170	AN8056	An02g10760	myID3502
F9C07_10458	Afu5g02180	AN8057	An02g10750	myID3503
F9C07_10473	Afu5g02200	AN8059	An02g10740	myID3504
F9C07_2159434	Afu5g02210	AN8034	An02g10730	myID3505
F9C07_2283912	Afu5g02220	AN11032	An02g10710	myID3506
F9C07_10470	Afu5g02230	AN11045	An02g10670	myID3507
F9C07_1585709	Afu5g02240	AN8032	An02g10660	myID3508
F9C07_2067219	Afu5g02250	AN8031	An02g10580	myID3509
F9C07_2283875	Afu5g02310	AN8028	An02g10470	myID3510
F9C07_1583223	Afu5g02350	AN8024	An02g10460	myID3511
F9C07_2283874	Afu5g02360	AN8023	An02g10450	myID3512
F9C07_2068075	Afu5g02370	AN8021	An02g10440	myID3513
F9C07_1583075	Afu5g02380	AN8020	An02g10420	myID3514
F9C07_10525	Afu5g02400	AN8017	An02g10400	myID3515
F9C07_2283868	Afu5g02410	AN8016	An02g10390	myID3516
F9C07_10527	Afu5g02430	AN8014	An02g10380	myID3517
F9C07_10528	Afu5g02440	AN8013	An02g10360	myID3518
F9C07_2283865	Afu5g02450	AN8012	An02g10350	myID3519
F9C07_2283863	Afu5g02470	AN8009	An02g10320	myID3520
F9C07_2283862	Afu5g02480	AN8010	An02g10310	myID3521
F9C07_2283859	Afu5g02500	AN7992	An02g10280	myID3522
F9C07_10536	Afu5g02510	AN7993	An02g10270	myID3523
F9C07_10537	Afu5g02520	AN7994	An02g10260	myID3524
F9C07_2257314	Afu5g02540	AN7996	An02g10230	myID3525
F9C07_2203138	Afu5g02550	AN7997	An02g10220	myID3526
F9C07_10542	Afu5g02560	AN9467	An02g10210	myID3527
F9C07_2283853	Afu5g02570	AN12431	An02g10200	myID3528
F9C07_2283852	Afu5g02580	AN8001	An02g10190	myID3529
F9C07_1582412	Afu5g02590	AN8002	An02g10180	myID3530
F9C07_2106935	Afu5g02600	AN8003	An02g10100	myID3531
F9C07_10553	Afu5g02610	AN8004	An02g10080	myID3532
F9C07_2233017	Afu5g02655	AN8101	An02g10060	myID3533
F9C07_2283840	Afu5g02690	AN8125	An02g09990	myID3534
F9C07_2283839	Afu5g02700	AN8122	An02g09970	myID3535
F9C07_2283838	Afu5g02720	AN8121	An02g09960	myID3536
F9C07_2283837	Afu5g02730	AN8120	An02g09950	myID3537
F9C07_2159089	Afu5g02740	AN8119	An02g09940	myID3538
F9C07_2283835	Afu5g02750	AN8118	An02g09930	myID3539
F9C07_2283833	Afu5g02760	AN8117	An02g09910	myID3540
F9C07_10564	Afu5g02770	AN8116	An02g09830	myID3541
F9C07_2158878	Afu5g02780	AN12449	An02g09810	myID3542
F9C07_10616	Afu5g02790	AN9506	An02g09790	myID3543
F9C07_10617	Afu5g02800	AN8129	An02g09780	myID3544
F9C07_2283783	Afu5g02890	AN8165	An09g04870	myID3545
F9C07_10626	Afu5g02910	AN8170	An09g04900	myID3546
F9C07_10627	Afu5g02920	AN8168	An09g04910	myID3547
F9C07_2158786	Afu5g02930	AN8169	An09g04950	myID3548
F9C07_2283776	Afu5g02950	AN8167	An09g05040	myID3549
F9C07_10635	Afu5g02990	AN8172	An09g05080	myID3550
F9C07_1579061	Afu5g03000	AN8173	An09g05100	myID3551
F9C07_2283770	Afu5g03010	AN8175	An09g05170	myID3552
F9C07_2283769	Afu5g03020	AN8176	An09g05180	myID3553
F9C07_2283768	Afu5g03030	AN8177	An09g05200	myID3554
F9C07_2283766	Afu5g03040	AN8179	An09g05220	myID3555
F9C07_10642	Afu5g03050	AN8180	An09g05230	myID3556
F9C07_2068091	Afu5g03060	AN8181	An09g05240	myID3557
F9C07_2068152	Afu5g03070	AN12173	An09g05250	myID3558
F9C07_2067666	Afu5g03080	AN8182	An09g05260	myID3559
F9C07_10647	Afu5g03090	AN8183	An09g05270	myID3560
F9C07_10649	Afu5g03110	AN11053	An09g05280	myID3561
